Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_to_avg_ratio,is_high_value_transaction,transaction_hour,transaction_day_of_week,is_night_transaction,is_weekend,account_age_years,suspicious_keyword_flag,is_international_flag
T101622,CUST7253,2024-01-01 17:22:00,66.1,Fashion,NetBanking,POS,Pune,0,199,323.47,706,No,0,0.2043,0,17,0,0,0,1.93,0,0
T101623,CUST2885,2023-12-11 06:05:00,252.9,Travel,NetBanking,POS,Pune,0,196,338.8,1006,No,0,0.7465,1,6,0,0,0,2.75,0,0
T101624,CUST1463,2023-02-17 11:25:00,15.42,Entertainment,Credit Card,Desktop,Chennai,0,170,199.92,1497,No,0,0.0771,0,11,4,0,0,4.1,0,0
T101625,CUST1697,2023-02-01 19:57:00,93.7,Entertainment,Credit Card,Desktop,Delhi,0,27,191.3,282,No,0,0.4898,0,19,2,0,0,0.77,0,0
T101626,CUST4118,2023-06-03 08:34:00,17.94,Electronics,NetBanking,Mobile,Delhi,0,127,12.25,846,No,0,1.4645,0,8,5,0,1,2.32,0,0
T101627,CUST1751,2023-10-03 14:05:00,61.4,Food,UPI,POS,Delhi,0,135,85.57,1646,No,0,0.7175,0,14,1,0,0,4.51,0,0
T101628,CUST7405,2023-08-26 00:55:00,8.13,Grocery,PayPal,Mobile,Kolkata,0,23,475.9,213,No,0,0.0171,0,0,5,1,1,0.58,0,0
T101629,CUST3488,2023-10-03 07:34:00,47.88,Health,NetBanking,Mobile,Mumbai,1,75,422.78,319,No,0,0.1133,0,7,1,0,0,0.87,0,1
T101630,CUST9453,2023-09-07 07:54:00,112.9,Electronics,Debit Card,Mobile,Bengaluru,0,117,144.8,790,No,0,0.7797,0,7,3,0,0,2.16,0,0
T101631,CUST4065,2023-12-25 22:11:00,34.16,Fashion,NetBanking,Desktop,Kolkata,0,136,206.58,1268,Yes,0,0.1654,0,22,0,0,0,3.47,1,0
T101632,CUST3388,2023-07-25 05:48:00,87.47,Utilities,Credit Card,Desktop,Hyderabad,0,8,470.56,187,No,1,0.1859,0,5,1,1,0,0.51,0,0
T101633,CUST7835,2024-02-05 13:13:00,126.96,Entertainment,PayPal,POS,Mumbai,0,101,132.72,952,No,0,0.9566,0,13,0,0,0,2.61,0,0
T101634,CUST8456,2023-05-20 22:58:00,209.58,Fashion,Debit Card,POS,Kolkata,0,5,270.94,720,No,0,0.7735,0,22,5,0,1,1.97,0,0
T101635,CUST5154,2023-07-23 22:47:00,21.39,Entertainment,PayPal,POS,Bengaluru,0,199,20.82,422,No,0,1.0274,0,22,6,0,1,1.16,0,0
T101636,CUST3957,2023-03-05 08:33:00,40.77,Food,PayPal,Desktop,Delhi,0,86,313.67,1073,No,0,0.13,0,8,6,0,1,2.94,0,0
T101637,CUST5039,2023-01-08 02:29:00,13.23,Utilities,Debit Card,Desktop,Bengaluru,0,130,465.74,1524,No,0,0.0284,0,2,6,1,1,4.17,0,0
T101638,CUST8937,2023-02-24 13:32:00,391.25,Food,NetBanking,Mobile,Mumbai,0,179,443.52,460,No,0,0.8821,1,13,4,0,0,1.26,0,0
T101639,CUST3421,2023-12-23 17:30:00,209.38,Grocery,NetBanking,Desktop,Kolkata,0,194,255.96,1712,No,0,0.818,0,17,5,0,1,4.69,0,0
T101640,CUST3865,2024-01-04 09:00:00,62.11,Health,NetBanking,Mobile,Delhi,0,12,328.32,1026,No,0,0.1892,0,9,3,0,0,2.81,0,0
T101641,CUST5395,2023-09-09 00:20:00,147.63,Grocery,UPI,Mobile,Kolkata,0,47,289.2,1034,No,0,0.5105,0,0,5,1,1,2.83,0,0
T101642,CUST8900,2023-02-02 11:40:00,58.88,Food,NetBanking,Desktop,Mumbai,0,183,42.82,1121,No,0,1.3751,0,11,3,0,0,3.07,0,0
T101643,CUST5143,2023-08-11 01:34:00,78.17,Food,Debit Card,Mobile,Hyderabad,1,26,87.77,1130,No,0,0.8906,0,1,4,1,0,3.09,0,1
T101644,CUST6412,2023-03-12 05:48:00,7.47,Fashion,UPI,Mobile,Delhi,0,102,482.27,131,No,0,0.0155,0,5,6,1,1,0.36,0,0
T101645,CUST5356,2023-09-25 00:46:00,112.61,Food,NetBanking,POS,Bengaluru,0,120,135.42,681,No,0,0.8316,0,0,0,1,0,1.86,0,0
T101646,CUST7159,2023-05-07 09:39:00,10.93,Utilities,UPI,Mobile,Mumbai,0,173,198.38,922,No,0,0.0551,0,9,6,0,1,2.52,0,0
T101647,CUST9851,2023-01-18 20:27:00,139.93,Utilities,Debit Card,Desktop,Chennai,0,190,259.38,614,No,0,0.5395,0,20,2,0,0,1.68,0,0
T101648,CUST5113,2023-08-26 11:35:00,121.87,Travel,NetBanking,Desktop,Bengaluru,0,70,489.77,236,No,0,0.2488,0,11,5,0,1,0.65,0,0
T101649,CUST7543,2023-02-09 19:20:00,98.68,Entertainment,Credit Card,Mobile,Bengaluru,0,2,348.1,242,No,0,0.2835,0,19,3,0,0,0.66,0,0
T101650,CUST7855,2023-07-28 23:06:00,2.95,Electronics,Debit Card,POS,Delhi,0,26,318.5,108,No,0,0.0093,0,23,4,0,0,0.3,0,0
T101651,CUST4210,2023-12-29 16:55:00,28.89,Food,PayPal,Desktop,Kolkata,0,14,266.96,1166,No,0,0.1082,0,16,4,0,0,3.19,0,0
T101652,CUST4909,2023-09-18 02:24:00,24.43,Grocery,PayPal,Desktop,Pune,0,82,353.33,1818,No,0,0.0691,0,2,0,1,0,4.98,0,0
T101653,CUST1975,2023-03-19 20:17:00,35.72,Health,Debit Card,POS,Bengaluru,0,102,335.37,162,No,0,0.1065,0,20,6,0,1,0.44,0,0
T101654,CUST2978,2023-09-13 08:18:00,7.34,Entertainment,PayPal,Mobile,Mumbai,0,185,452.39,1250,No,0,0.0162,0,8,2,0,0,3.42,0,0
T101655,CUST7221,2023-06-29 12:11:00,221.12,Entertainment,Debit Card,Desktop,Chennai,0,32,275.5,1078,No,0,0.8026,0,12,3,0,0,2.95,0,0
T101656,CUST1156,2023-10-10 20:51:00,64.56,Health,Credit Card,Mobile,Hyderabad,0,62,216.54,501,No,0,0.2981,0,20,1,0,0,1.37,0,0
T101657,CUST2988,2023-02-14 10:02:00,29.17,Health,Debit Card,Mobile,Chennai,0,115,405.51,1666,No,0,0.0719,0,10,1,0,0,4.56,0,0
T101658,CUST3913,2023-07-31 21:34:00,40.46,Entertainment,NetBanking,Mobile,Mumbai,0,30,401.89,1810,No,0,0.1007,0,21,0,0,0,4.96,0,0
T101659,CUST1739,2023-02-18 14:20:00,47.42,Travel,NetBanking,Mobile,Delhi,0,141,93.22,1596,No,0,0.5087,0,14,5,0,1,4.37,0,0
T101660,CUST4161,2023-10-23 16:07:00,73.42,Grocery,UPI,Desktop,Mumbai,1,168,126.03,1995,No,0,0.5826,0,16,0,0,0,5.46,0,1
T101661,CUST9434,2024-02-04 17:34:00,58.0,Travel,PayPal,POS,Pune,0,31,479.73,319,No,0,0.1209,0,17,6,0,1,0.87,0,0
T101662,CUST3959,2023-05-06 01:55:00,201.45,Food,PayPal,Desktop,Pune,0,37,227.61,1309,No,0,0.8851,0,1,5,1,1,3.58,0,0
T101663,CUST1038,2023-07-30 18:31:00,54.97,Electronics,Debit Card,POS,Pune,0,173,264.63,1990,No,0,0.2077,0,18,6,0,1,5.45,0,0
T101664,CUST6953,2023-08-13 02:14:00,387.86,Health,PayPal,Mobile,Bengaluru,0,102,161.98,1259,No,0,2.3945,1,2,6,1,1,3.45,0,0
T101665,CUST2882,2024-01-17 12:24:00,152.53,Utilities,NetBanking,POS,Delhi,0,128,245.72,1528,No,0,0.6207,0,12,2,0,0,4.18,0,0
T101666,CUST2105,2023-11-23 17:18:00,18.71,Grocery,Credit Card,Mobile,Kolkata,0,86,374.24,1036,No,0,0.05,0,17,3,0,0,2.84,0,0
T101667,CUST1422,2024-02-12 05:36:00,213.42,Health,Debit Card,Desktop,Pune,0,59,246.35,1121,No,0,0.8663,0,5,0,1,0,3.07,0,0
T101668,CUST6745,2023-05-09 03:26:00,9.9,Travel,PayPal,Desktop,Kolkata,0,28,164.24,1268,No,1,0.0603,0,3,1,1,0,3.47,0,0
T101669,CUST6762,2023-02-18 07:15:00,136.06,Fashion,NetBanking,POS,Hyderabad,0,122,57.04,663,No,0,2.3853,0,7,5,0,1,1.82,0,0
T101670,CUST1283,2023-10-10 01:36:00,38.32,Food,UPI,Mobile,Hyderabad,0,61,464.85,451,No,0,0.0824,0,1,1,1,0,1.23,0,0
T101671,CUST5059,2023-07-03 07:17:00,168.28,Electronics,PayPal,Mobile,Kolkata,0,147,437.11,587,No,0,0.385,0,7,0,0,0,1.61,0,0
T101672,CUST5432,2023-09-24 11:19:00,162.03,Food,Credit Card,POS,Mumbai,0,171,397.77,610,No,0,0.4073,0,11,6,0,1,1.67,0,0
T101673,CUST2533,2023-01-14 18:43:00,131.16,Fashion,Credit Card,Mobile,Pune,0,187,350.09,568,No,0,0.3746,0,18,5,0,1,1.56,0,0
T101674,CUST1509,2023-12-31 15:36:00,124.86,Electronics,PayPal,Mobile,Bengaluru,0,16,262.6,1736,No,0,0.4755,0,15,6,0,1,4.75,0,0
T101675,CUST3501,2024-01-16 19:40:00,29.07,Fashion,PayPal,Mobile,Hyderabad,0,69,449.72,1810,No,0,0.0646,0,19,1,0,0,4.96,0,0
T101676,CUST1497,2023-03-04 09:38:00,6.75,Food,NetBanking,Desktop,Chennai,0,44,397.93,491,No,0,0.017,0,9,5,0,1,1.34,0,0
T101677,CUST8350,2023-07-13 19:26:00,41.26,Travel,PayPal,Desktop,Delhi,0,113,409.85,1508,No,0,0.1007,0,19,3,0,0,4.13,0,0
T101678,CUST8552,2023-04-15 05:53:00,15.25,Entertainment,UPI,Desktop,Chennai,0,194,161.68,1035,No,0,0.0943,0,5,5,1,1,2.83,0,0
T101679,CUST6928,2023-02-17 07:58:00,94.98,Food,NetBanking,Mobile,Kolkata,0,138,217.49,330,No,0,0.4367,0,7,4,0,0,0.9,0,0
T101680,CUST9896,2024-02-11 09:28:00,33.98,Food,Debit Card,Desktop,Hyderabad,0,175,356.33,1839,No,0,0.0954,0,9,6,0,1,5.03,0,0
T101681,CUST7809,2023-10-06 21:52:00,297.09,Food,UPI,Mobile,Hyderabad,0,19,191.82,1341,No,0,1.5488,1,21,4,0,0,3.67,0,0
T101682,CUST7388,2024-01-04 07:55:00,81.95,Grocery,NetBanking,Mobile,Mumbai,0,84,252.05,1814,No,0,0.3251,0,7,3,0,0,4.97,0,0
T101683,CUST8687,2024-02-08 18:28:00,138.29,Fashion,NetBanking,POS,Mumbai,0,93,326.79,1055,No,0,0.4232,0,18,3,0,0,2.89,0,0
T101684,CUST9708,2023-03-14 07:17:00,11.37,Utilities,Credit Card,Mobile,Pune,0,179,224.5,1990,No,0,0.0506,0,7,1,0,0,5.45,0,0
T101685,CUST9801,2023-04-21 22:25:00,158.45,Fashion,NetBanking,Desktop,Kolkata,0,141,398.59,1073,No,0,0.3975,0,22,4,0,0,2.94,0,0
T101686,CUST1788,2023-09-08 14:23:00,204.86,Health,UPI,Desktop,Delhi,0,191,66.98,1530,No,0,3.0585,0,14,4,0,0,4.19,0,0
T101687,CUST9605,2024-01-18 10:58:00,53.41,Fashion,PayPal,Mobile,Pune,0,144,361.85,983,No,0,0.1476,0,10,3,0,0,2.69,0,0
T101688,CUST8152,2023-02-28 10:11:00,74.56,Health,UPI,Desktop,Mumbai,1,181,81.15,1544,No,0,0.9188,0,10,1,0,0,4.23,0,1
T101689,CUST9439,2023-04-27 11:44:00,115.79,Grocery,Debit Card,Mobile,Bengaluru,0,163,469.54,1015,No,0,0.2466,0,11,3,0,0,2.78,0,0
T101690,CUST9355,2023-08-23 01:43:00,15.37,Travel,NetBanking,POS,Delhi,0,100,163.88,835,No,0,0.0938,0,1,2,1,0,2.29,0,0
T101691,CUST3215,2023-02-16 13:32:00,55.86,Health,NetBanking,Mobile,Bengaluru,0,187,399.76,286,No,0,0.1397,0,13,3,0,0,0.78,0,0
T101692,CUST5706,2023-11-06 01:08:00,40.69,Food,NetBanking,Mobile,Pune,0,39,265.49,482,No,0,0.1533,0,1,0,1,0,1.32,0,0
T101693,CUST8435,2023-07-27 22:41:00,12.66,Travel,NetBanking,POS,Mumbai,0,67,54.63,467,No,0,0.2317,0,22,3,0,0,1.28,0,0
T101694,CUST9831,2023-09-01 20:39:00,36.65,Entertainment,Credit Card,Desktop,Delhi,0,73,295.47,1814,No,0,0.124,0,20,4,0,0,4.97,0,0
T101695,CUST1384,2023-01-28 06:05:00,5.65,Grocery,Credit Card,POS,Pune,0,189,456.97,427,Yes,1,0.0124,0,6,5,0,1,1.17,1,0
T101696,CUST8486,2023-12-27 10:28:00,2.09,Fashion,PayPal,POS,Hyderabad,0,50,87.04,1206,No,0,0.024,0,10,2,0,0,3.3,0,0
T101697,CUST6527,2023-07-02 23:12:00,11.62,Health,NetBanking,Mobile,Pune,0,53,167.44,678,No,0,0.0694,0,23,6,0,1,1.86,0,0
T101698,CUST1136,2023-04-09 19:22:00,264.0,Utilities,Debit Card,Mobile,Kolkata,0,46,225.19,251,No,0,1.1723,1,19,6,0,1,0.69,0,0
T101699,CUST8256,2024-01-29 14:33:00,63.8,Food,PayPal,POS,Chennai,0,52,144.78,1776,No,0,0.4407,0,14,0,0,0,4.86,0,0
T101700,CUST9565,2023-08-23 17:53:00,270.09,Electronics,NetBanking,Desktop,Hyderabad,0,124,472.45,1754,No,0,0.5717,1,17,2,0,0,4.8,0,0
T101701,CUST6486,2023-02-04 05:23:00,45.32,Entertainment,Credit Card,POS,Bengaluru,0,157,194.98,1489,No,0,0.2324,0,5,5,1,1,4.08,0,0
T101702,CUST7451,2023-12-17 14:59:00,29.9,Electronics,Debit Card,Desktop,Hyderabad,0,5,332.45,1797,No,0,0.0899,0,14,6,0,1,4.92,0,0
T101703,CUST7645,2023-10-10 20:38:00,56.44,Travel,PayPal,POS,Pune,0,195,119.72,165,No,0,0.4714,0,20,1,0,0,0.45,0,0
T101704,CUST4510,2024-01-10 07:19:00,46.32,Fashion,Debit Card,POS,Hyderabad,0,74,117.66,1581,No,0,0.3937,0,7,2,0,0,4.33,0,0
T101705,CUST3867,2023-05-27 06:53:00,8.93,Utilities,NetBanking,Desktop,Chennai,0,95,96.17,655,No,0,0.0929,0,6,5,0,1,1.79,0,0
T101706,CUST5070,2023-10-18 12:12:00,81.92,Electronics,UPI,POS,Kolkata,0,75,223.06,805,No,0,0.3673,0,12,2,0,0,2.2,0,0
T101707,CUST4159,2023-09-16 00:42:00,19.47,Travel,Debit Card,Mobile,Pune,0,168,271.1,1332,No,0,0.0718,0,0,5,1,1,3.65,0,0
T101708,CUST8322,2023-08-13 18:07:00,77.32,Grocery,Debit Card,POS,Chennai,0,116,15.27,614,No,0,5.0635,0,18,6,0,1,1.68,0,0
T101709,CUST9358,2023-09-07 18:57:00,84.03,Travel,Credit Card,Mobile,Hyderabad,0,130,418.13,1789,No,0,0.201,0,18,3,0,0,4.9,0,0
T101710,CUST7125,2023-09-06 18:44:00,13.19,Entertainment,NetBanking,Desktop,Chennai,0,68,261.25,514,No,0,0.0505,0,18,2,0,0,1.41,0,0
T101711,CUST3765,2023-11-03 17:58:00,5.06,Utilities,Debit Card,Desktop,Hyderabad,0,190,87.03,1599,No,0,0.0581,0,17,4,0,0,4.38,0,0
T101712,CUST7628,2023-11-22 11:06:00,121.41,Utilities,NetBanking,Mobile,Delhi,0,80,42.97,1298,Yes,0,2.8255,0,11,2,0,0,3.55,1,0
T101713,CUST3691,2023-04-28 22:03:00,49.27,Travel,Credit Card,POS,Hyderabad,0,186,40.97,1803,No,0,1.2026,0,22,4,0,0,4.94,0,0
T101714,CUST8525,2023-12-09 06:52:00,4.79,Entertainment,NetBanking,Mobile,Mumbai,1,105,136.25,1071,No,1,0.0352,0,6,5,0,1,2.93,0,1
T101715,CUST7322,2023-10-15 09:16:00,421.75,Travel,Credit Card,Mobile,Chennai,0,69,254.65,906,Yes,1,1.6562,1,9,6,0,1,2.48,1,0
T101716,CUST4210,2023-09-02 23:04:00,4.76,Utilities,Credit Card,Desktop,Kolkata,0,186,431.52,1609,No,0,0.011,0,23,5,0,1,4.41,0,0
T101717,CUST5671,2023-08-10 13:49:00,95.0,Utilities,PayPal,Mobile,Chennai,0,163,452.45,1196,No,0,0.21,0,13,3,0,0,3.27,0,0
T101718,CUST2975,2024-02-10 15:16:00,329.22,Food,NetBanking,POS,Bengaluru,0,142,417.84,530,No,0,0.7879,1,15,5,0,1,1.45,0,0
T101719,CUST7384,2023-11-08 20:51:00,21.87,Travel,UPI,Mobile,Kolkata,0,143,171.0,1580,No,0,0.1279,0,20,2,0,0,4.33,0,0
T101720,CUST4870,2024-01-09 20:01:00,12.28,Health,PayPal,Desktop,Kolkata,0,134,160.21,122,No,0,0.0766,0,20,1,0,0,0.33,0,0
T101721,CUST1463,2023-02-25 00:26:00,10.35,Travel,Credit Card,POS,Bengaluru,0,16,493.85,1436,No,0,0.021,0,0,5,1,1,3.93,0,0
T101722,CUST6290,2023-06-07 02:31:00,28.91,Utilities,UPI,Desktop,Mumbai,0,87,343.83,1942,No,0,0.0841,0,2,2,1,0,5.32,0,0
T101723,CUST5454,2024-01-06 23:24:00,8.52,Food,Debit Card,Mobile,Chennai,0,124,159.43,308,No,0,0.0534,0,23,5,0,1,0.84,0,0
T101724,CUST1667,2023-04-17 10:32:00,94.25,Food,Debit Card,Mobile,Kolkata,1,174,171.25,1780,No,0,0.5504,0,10,0,0,0,4.87,0,1
T101725,CUST3546,2023-01-31 16:26:00,5.15,Grocery,PayPal,Desktop,Chennai,0,191,222.98,1502,No,0,0.0231,0,16,1,0,0,4.11,0,0
T101726,CUST3040,2023-08-03 02:08:00,56.97,Entertainment,UPI,Desktop,Kolkata,0,140,314.69,1814,No,0,0.181,0,2,3,1,0,4.97,0,0
T101727,CUST4491,2023-06-14 21:15:00,457.03,Fashion,NetBanking,POS,Bengaluru,0,41,450.01,1011,No,0,1.0156,1,21,2,0,0,2.77,0,0
T101728,CUST5370,2023-02-20 20:36:00,134.55,Electronics,UPI,Desktop,Bengaluru,0,119,107.17,1636,No,0,1.2555,0,20,0,0,0,4.48,0,0
T101729,CUST2802,2023-12-16 03:43:00,76.41,Electronics,PayPal,Desktop,Hyderabad,0,19,51.36,650,No,0,1.4877,0,3,5,1,1,1.78,0,0
T101730,CUST4143,2023-09-19 18:53:00,29.25,Travel,NetBanking,Mobile,Pune,0,76,208.82,1341,No,0,0.1401,0,18,1,0,0,3.67,0,0
T101731,CUST3786,2023-08-31 17:51:00,78.23,Grocery,NetBanking,Mobile,Chennai,0,109,130.27,505,No,0,0.6005,0,17,3,0,0,1.38,0,0
T101732,CUST6277,2023-07-21 03:12:00,59.9,Travel,Debit Card,Desktop,Chennai,0,119,292.26,911,No,0,0.205,0,3,4,1,0,2.49,0,0
T101733,CUST7791,2023-08-27 03:54:00,44.42,Electronics,UPI,Desktop,Kolkata,0,113,352.62,701,No,0,0.126,0,3,6,1,1,1.92,0,0
T101734,CUST7416,2023-08-03 13:29:00,11.21,Entertainment,NetBanking,Mobile,Hyderabad,0,2,162.26,830,No,0,0.0691,0,13,3,0,0,2.27,0,0
T101735,CUST8049,2023-01-19 15:47:00,174.15,Utilities,PayPal,POS,Chennai,0,20,345.87,200,No,0,0.5035,0,15,3,0,0,0.55,0,0
T101736,CUST2222,2023-07-01 01:31:00,47.8,Entertainment,Debit Card,POS,Kolkata,0,119,178.14,1578,No,0,0.2683,0,1,5,1,1,4.32,0,0
T101737,CUST7441,2024-01-03 08:24:00,17.32,Entertainment,NetBanking,POS,Mumbai,0,95,321.13,401,No,0,0.0539,0,8,2,0,0,1.1,0,0
T101738,CUST8012,2023-01-02 01:07:00,36.68,Food,UPI,POS,Bengaluru,0,137,320.2,761,No,0,0.1146,0,1,0,1,0,2.08,0,0
T101739,CUST7765,2023-04-30 05:37:00,42.77,Utilities,Debit Card,Mobile,Bengaluru,0,21,146.3,1446,No,1,0.2923,0,5,6,1,1,3.96,0,0
T101740,CUST3432,2023-09-02 00:09:00,140.61,Fashion,UPI,Desktop,Pune,1,8,321.5,214,Yes,1,0.4374,0,0,5,1,1,0.59,1,1
T101741,CUST8267,2023-03-09 01:43:00,105.82,Utilities,UPI,POS,Bengaluru,0,167,196.67,1563,No,0,0.5381,0,1,3,1,0,4.28,0,0
T101742,CUST9263,2023-07-02 21:56:00,117.33,Grocery,UPI,Mobile,Delhi,0,165,174.86,1485,No,0,0.671,0,21,6,0,1,4.07,0,0
T101743,CUST5018,2023-11-01 18:12:00,0.89,Food,Debit Card,Desktop,Mumbai,0,29,151.75,968,No,0,0.0059,0,18,2,0,0,2.65,0,0
T101744,CUST6946,2023-06-26 09:21:00,43.05,Fashion,NetBanking,POS,Mumbai,0,35,179.37,864,No,0,0.24,0,9,0,0,0,2.37,0,0
T101745,CUST1455,2024-01-07 23:55:00,52.52,Grocery,Credit Card,Desktop,Hyderabad,0,38,395.5,238,No,0,0.1328,0,23,6,0,1,0.65,0,0
T101746,CUST5110,2023-09-19 16:24:00,1.55,Grocery,NetBanking,POS,Delhi,0,90,130.14,1023,No,0,0.0119,0,16,1,0,0,2.8,0,0
T101747,CUST7230,2023-06-02 17:24:00,24.07,Electronics,Debit Card,Desktop,Chennai,0,163,344.17,829,No,0,0.0699,0,17,4,0,0,2.27,0,0
T101748,CUST8147,2023-09-20 15:14:00,114.27,Food,Credit Card,POS,Pune,0,68,451.3,1382,No,0,0.2532,0,15,2,0,0,3.78,0,0
T101749,CUST6603,2023-12-01 11:18:00,11.8,Grocery,Credit Card,POS,Mumbai,0,131,181.71,1414,Yes,0,0.0649,0,11,4,0,0,3.87,1,0
T101750,CUST3308,2023-10-30 19:30:00,61.31,Health,Credit Card,Desktop,Delhi,0,109,24.46,1497,No,0,2.5065,0,19,0,0,0,4.1,0,0
T101751,CUST2311,2024-02-04 06:16:00,19.39,Entertainment,PayPal,Desktop,Delhi,0,111,22.06,1950,Yes,1,0.879,0,6,6,0,1,5.34,1,0
T101752,CUST6329,2023-12-17 09:31:00,0.98,Grocery,Debit Card,Desktop,Kolkata,0,12,78.36,1494,No,0,0.0125,0,9,6,0,1,4.09,0,0
T101753,CUST1233,2023-03-04 23:22:00,22.08,Fashion,PayPal,Mobile,Mumbai,0,32,63.92,398,No,0,0.3454,0,23,5,0,1,1.09,0,0
T101754,CUST3881,2023-02-23 17:43:00,297.96,Electronics,Credit Card,Mobile,Kolkata,0,175,376.56,1159,No,0,0.7913,1,17,3,0,0,3.17,0,0
T101755,CUST8651,2023-09-19 11:35:00,129.37,Travel,PayPal,Desktop,Hyderabad,0,63,154.48,753,No,0,0.8375,0,11,1,0,0,2.06,0,0
T101756,CUST2049,2023-03-22 19:53:00,256.67,Entertainment,PayPal,Mobile,Delhi,0,154,329.73,1378,No,0,0.7784,1,19,2,0,0,3.77,0,0
T101757,CUST8136,2023-01-12 14:54:00,53.53,Electronics,Debit Card,POS,Bengaluru,0,43,30.8,1285,No,0,1.738,0,14,3,0,0,3.52,0,0
T101758,CUST1496,2023-03-11 14:04:00,9.3,Travel,UPI,Desktop,Delhi,0,107,154.91,1034,No,0,0.06,0,14,5,0,1,2.83,0,0
T101759,CUST8497,2023-03-24 16:14:00,63.52,Food,PayPal,Mobile,Chennai,0,172,124.73,1778,No,0,0.5093,0,16,4,0,0,4.87,0,0
T101760,CUST2769,2023-10-01 23:57:00,48.47,Food,PayPal,Desktop,Mumbai,0,38,145.67,866,No,0,0.3327,0,23,6,0,1,2.37,0,0
T101761,CUST9460,2023-06-11 13:29:00,148.82,Grocery,Credit Card,POS,Chennai,0,29,103.45,1761,No,0,1.4386,0,13,6,0,1,4.82,0,0
T101762,CUST3661,2023-07-09 21:28:00,8.26,Health,Credit Card,POS,Hyderabad,0,55,312.78,1302,No,0,0.0264,0,21,6,0,1,3.56,0,0
T101763,CUST1709,2024-02-21 15:34:00,53.59,Food,Credit Card,Mobile,Pune,0,52,334.71,1370,No,0,0.1601,0,15,2,0,0,3.75,0,0
T101764,CUST7153,2024-02-19 18:13:00,13.01,Utilities,NetBanking,POS,Bengaluru,0,115,82.75,293,No,0,0.1572,0,18,0,0,0,0.8,0,0
T101765,CUST6251,2023-01-05 06:59:00,31.41,Grocery,PayPal,Desktop,Mumbai,1,19,373.16,1782,No,0,0.0842,0,6,3,0,0,4.88,0,1
T101766,CUST6150,2023-11-01 19:43:00,106.96,Entertainment,Credit Card,Mobile,Delhi,0,35,132.52,1556,No,0,0.8071,0,19,2,0,0,4.26,0,0
T101767,CUST3975,2023-07-27 12:41:00,51.7,Electronics,Debit Card,Desktop,Bengaluru,0,48,148.63,1316,No,0,0.3478,0,12,3,0,0,3.6,0,0
T101768,CUST9592,2023-08-11 17:47:00,37.71,Food,NetBanking,Desktop,Delhi,0,110,416.12,1986,No,0,0.0906,0,17,4,0,0,5.44,0,0
T101769,CUST1521,2023-02-13 16:47:00,40.13,Utilities,UPI,Desktop,Hyderabad,0,188,451.57,711,No,0,0.0889,0,16,0,0,0,1.95,0,0
T101770,CUST4449,2023-02-21 00:30:00,49.21,Electronics,PayPal,POS,Pune,0,31,414.13,1469,No,1,0.1188,0,0,1,1,0,4.02,0,0
T101771,CUST1172,2023-02-01 23:44:00,122.98,Electronics,PayPal,Desktop,Mumbai,0,3,82.4,942,No,0,1.4925,0,23,2,0,0,2.58,0,0
T101772,CUST2021,2023-04-09 18:44:00,178.11,Health,Debit Card,POS,Hyderabad,0,163,499.64,1721,Yes,1,0.3565,0,18,6,0,1,4.71,1,0
T101773,CUST5521,2023-08-26 10:29:00,248.68,Food,UPI,Desktop,Hyderabad,0,88,339.36,99,No,0,0.7328,1,10,5,0,1,0.27,0,0
T101774,CUST3582,2023-03-16 13:34:00,123.68,Electronics,UPI,POS,Pune,0,52,260.23,1287,No,0,0.4753,0,13,3,0,0,3.52,0,0
T101775,CUST2653,2023-05-25 02:25:00,30.31,Health,NetBanking,POS,Hyderabad,0,71,477.87,461,No,0,0.0634,0,2,3,1,0,1.26,0,0
T101776,CUST2825,2023-06-09 23:08:00,93.21,Health,PayPal,POS,Hyderabad,0,51,410.52,1107,No,0,0.2271,0,23,4,0,0,3.03,0,0
T101777,CUST2721,2024-01-02 10:16:00,46.04,Food,Credit Card,Desktop,Delhi,1,56,348.95,199,No,0,0.1319,0,10,1,0,0,0.54,0,1
T101778,CUST8637,2024-02-09 03:25:00,23.51,Health,Debit Card,Desktop,Kolkata,0,99,420.81,65,Yes,1,0.0559,0,3,4,1,0,0.18,1,0
T101779,CUST9686,2023-11-25 22:22:00,147.04,Food,Debit Card,POS,Chennai,0,21,198.88,1887,Yes,1,0.7393,0,22,5,0,1,5.17,1,0
T101780,CUST1569,2023-09-21 06:32:00,3.13,Utilities,Debit Card,Desktop,Delhi,1,129,345.37,1980,Yes,1,0.0091,0,6,3,0,0,5.42,1,1
T101781,CUST6810,2023-10-14 08:01:00,185.63,Food,Debit Card,POS,Pune,0,108,103.38,288,No,0,1.7956,0,8,5,0,1,0.79,0,0
T101782,CUST2615,2023-04-24 11:49:00,49.51,Travel,Credit Card,Desktop,Bengaluru,0,53,494.12,280,No,0,0.1002,0,11,0,0,0,0.77,0,0
T101783,CUST5465,2024-02-12 08:12:00,81.11,Electronics,Credit Card,POS,Pune,0,6,298.6,42,No,0,0.2716,0,8,0,0,0,0.11,0,0
T101784,CUST1651,2023-11-19 05:50:00,86.15,Utilities,NetBanking,POS,Pune,1,82,408.98,700,No,1,0.2106,0,5,6,1,1,1.92,0,1
